"1,Robert J Margalis,24,6135,SPM,Men,2007"
"33,David R Carchedi,52,4365,NEM"
"34,Paul H Brown,51,4335,CRUZ"
"35,Jim R Gross,52,4325,PNA"
"35,Sergio B Silva,51,4325,TAM"
"37,Todd M Franke,52,4295,UCLA"
"38,John M Flack,51,4290,NCMS"
"39,Wes Edwards-back,53,4280,OREG"
"40,George T Horan,52,4250,FINS"
"41,Michael R Stephenson,54,4245,OREG"
"42,Jim M Fox,54,4240,ISF"
"43,Ralph J Smalling,51,4235,DSSM"
"44,Tom Schmaltz,53,4220,UNAT"
"45,Philip W Jonckheer,54,4215,TAM"
"46,Hugh C Moore,52,4195,PNA"
"46,Stephan J Freeman,50,4195,SPM"
"48,Frank Troiano,52,4175,ISF"
"49,Thomas Neill,54,4170,SCAM"
"50,Jim Wallace,53,4155,OREG"
"50,George Van Meter,51,4155,SKY"
"52,Richard R Mack,52,4135,NEM"
"53,David Parler,51,4125,PALM"
"54,Philipp A Djang-back,52,4120,RHMS"
"55,Dan R Meek,50,4110,ISF"
"56,Stephen W Justinger,54,4105,WMAC"
"57,Ken S Wagman,52,4100,CRUZ"
"58,Donald S Slovenkai,50,4095,NEM"
"58,Jonathan M Silver,53,4095,REDT"
"60,Dan Beisel,54,4090,CMYM"
"61,Paul T Edelman,50,4050,NEM"
"61,Brendan Hayes,51,4050,UNAT"
"63,Thomas W Rasch,51,4040,IM"
"64,Paul L Ridgway,52,4035,SCAM"
"65,Bryan G Johnson,52,4025,ISF"
"66,Dennis Light,52,4020,RIDG"
"67,Rick Kinard,53,4015,GSC"
"68,Robert A Lawrence,54,4010,UCLA"
"69,David F Anderson,52,4000,DUTC"
"70,Todd L Erickson,52,3980,MOST"
"71,Richard N Roberts,50,3975,ISF"
"72,Samuel C Sinnott,52,3965,MELO"
"73,John S Magyar,52,3960,NEM"
"74,Paul McCaffrey,52,3955,NEM"
"75,Mark Daw,50,3950,IM"
"76,David S Hefner,52,3935,SYSM"
"77,Eric J Winn,52,3925,NEM"
"77,Tripp Blair,52,3925,NEM"
"79,Craig A Detweiler,50,3910,AWJ"
"80,Stephen J Cain,50,3905,NCMS"
"81,Jefferson W Thomas,54,3890,ARIZ"
"82,Cary J Leblanc,50,3870,NEM"
"83,Paul K Harter,54,3855,NEM"
"84,Erik A Sterne,54,3850,SRM"
"84,Bill Beyerback,51,3850,NIAG"
"84,Don R Perry,53,3850,ARIZ"
"84,Michael A Baughman,51,3850,MHSC"
"84,Floyd M Fisk,54,3850,SAWS"
"89,Skip Montanaro,53,3845,IM"
"90,Christopher S Landry,51,3835,NEM"
"90,Scott M Mortensen,53,3835,MOST"
"92,Tim P Snay,53,3830,DSSM"
"93,David B Hogan,50,3810,NEM"
"93,David L Gude,51,3810,MOST"
"95,Michael T Garr,53,3790,NEM"
"96,Donald P Verlenden,53,3760,FINS"
"97,Jon D Scherbart,53,3750,MHSC"
"98,David F Thompson,52,3740,PNA"
"99,Gregory J Anshus,50,3725,MINN"
"100,Steven R Weiss,53,3720,UCLA"
"101,John A Gale,50,3700,MESC"
"101,Rick B Rhodes,50,3700,FLAQ"
"103,Joe R Couto,53,3690,TVM"
"104,David Hummel,51,3660,UNAT"
"105,Daniel S Greenblatt,51,3650,OREG"
"105,Michael De Seguin,53,3650,UNAT"
"105,Tom Snowdon,51,3650,HSNM"
"108,Michael S Bernstein,50,3590,ISF"
"109,Kevin L Menninger,52,3585,LOM"
"110,Jim S Cunning,54,3575,ISF"
"111,John Litchmann,50,3570,UCLA"
"112,Michael P Cullen,54,3565,NEM"
"113,Mark A Stone,50,3560,UNAT"
"114,Paul E Cleary,50,3550,UNAT"
"115,Charles R Taylor-breast,50,3545,OREG"
"116,Walter R Patton,54,3540,SMS"
"117,Kenneth M Leclerc,50,3525,MOST"
"118,Kevin B Johnson,52,3510,UNAT"
"119,Paul Moke,53,3500,UNAT"
"120,Mark W Engelhart,53,3490,PMST"
"121,Owen W Rutledge,52,3485,UCLA"
"122,Buz Kroner-breast,53,3460,MOST"
"123,David C Tattan,54,3450,MICH"
"124,John R Fiely,52,3435,DRM"
"125,Steve Fegley,51,3430,RIDG"
"126,Curtis A Taylor,53,3395,LOM"
"127,Ross Bogue-fly,50,3390,IM"
"128,Jerry R Doyle,51,3375,MOST"
"129,Tom G Neff,54,3360,ISF"
"130,William J Berude,50,3350,BTAM"
"130,Thomas M Mistele,53,3350,TAM"
"132,Reynold H Lewke,51,3340,LOM"
"133,David K Madison,53,3335,LOM"
"134,Timothy J Meyer,54,3330,ISF"
"135,David Marshall,52,3325,MHSC"
"136,Gerald B Auman,54,3320,1776"
"137,Glenn B Schrager,50,3315,FLAQ"
"138,John C Kersten,54,3305,PMST"
"139,Ralph Teller,54,3300,PNA"
"140,Hugh Duffy,51,3295,CMS"
"141,John Benson,51,3285,IM"
"142,Dallas G Figley,54,3260,OREG"
"143,Kirk Frieden,52,3230,UCLA"
"144,James T Lima,51,3175,AKMS"
"145,Robert A Dorman,54,3165,ISF"
"146,Howard Burkons,52,3100,UCLA"
"147,Robert J Hard,53,3090,MOST"
"148,William J Smith,50,3075,NEM"
"149,Timothy J Potter,50,3030,WMAC"
"150,Lee A Porisch,51,3020,MOST"
"151,Read B Johnston,51,3010,COM"
"152,Kenneth C Winterberger,53,3005,AKMS"
"153,Stephen Darnell,52,3000,OREG"
"153,Jack H Wilkinson,53,3000,RGSC"
"155,Paul K Burdick,51,2930,CRUZ"
"156,Michael N Carbuto,54,2920,LBG"
"157,Robert B Margevicius,54,2900,MHSC"
"158,Barton E Parnes,50,2890,LBG"
"159,Keith C Perry,50,2775,MHSC"
"160,Timothy P Winter,51,2630,SMS"
"161,Bradford S Cohen,53,2535,UCLA"
"162,Gregory S Rotole-400,IM 52,2530,UNAT"
"163,Armando D Garbero,52,2480,NEM"
"164,Kevin B Porter,54,2170,TAM"
"165,Robert M Alvarado,54,1810,UNAT"
"1,Jim Mc Conica,56,5440,VCM"
"2,Thomas H Knopf,59,5300,TOC"
"3,Alan Bell,56,5045,PNA"
"4,Steve M Johnson,58,4920,OREG"
"5,Joel R Wilson,58,4900,CRUZ"
"6,Jack R Martin,55,4870,1776"
"7,Thomas C Perrin,56,4800,ISF"
"8,Jack M Fritts,56,4740,IAMA"
"9,Peter R O'Keeffe,56,4725,UCLA"
"10,Frank L Thompson,55,4705,MICH"
"11,Bruce Gianniny,55,4700,NIAG"
"12,Hubie Kerns,57,4680,VCM"
"13,Terry Laughlin,55,4655,ADMS"
"14,Rick B Walker,56,4645,SYSM"
"15,Bob A Bruce,58,4535,OREG"
"16,Glenn A Gruber,57,4525,VCM"
"17,Mark F Worden,55,4520,OREG"
"18,Homer W Lane,57,4510,NEM"
"19,Michael J Marks,55,4430,UCLA"
"20,Hugh Wilder,59,4405,PALM"
"21,George P Bowers,58,4395,UCLA"
"22,Roger E Menard,57,4320,NEM"
"22,James M Donnelly,57,4320,FACT"
"24,David W Lewis,55,4315,ISF"
"25,Bruce D Fisher,58,4300,DCM"
"26,Jeremy M Cohen,58,4270,SCAM"
"27,Ross T Patronsky,55,4250,IM"
"28,Pat Marzulli,58,4210,SPM"
"29,Randy Magin,57,4195,FACT"
"30,Dennis D McGraw,55,4150,NCMS"
"31,Robert E Aldrich,57,4125,SPM"
"32,Arnold J Schmidt,55,4110,UCLA"
"33,Craig B Leidersdorf,56,4100,DSSM"
"34,John R Olander,56,4085,NEM"
"35,Thomas Mester,55,4075,SKY"
"36,William M Snyder,57,4060,DAMD"
"37,Dick A Sidner,58,4010,NAST"
"38,James F Deppe,55,3975,VMST"
"39,Fred Dalby,57,3970,NEM"
"40,Frederick J Lewis,56,3960,SPM"
"41,Emilio A Sovero,58,3920,DSSM"
"42,Greg Collins,58,3910,PNA"
"42,James H Morris,56,3910,MOST"
"44,Ofer Nisman-back,55,3905,MOST"
"45,Steven L Halverson,58,3875,DSSM"
"45,Craig S Mather,55,3875,OREG"
"47,Lee Mc Collum,58,3865,UCLA"
"48,Jack Cothren,57,3840,DUTC"
"48,John D Goldman,57,3840,MELO"
"50,John R Shrum,58,3825,VMST"
"51,Mark A Simon,55,3820,MELO"
"52,Robert D Boder,55,3815,CFYM"
"53,James E Gloystein,55,3810,RHMS"
"53,Rick D Meyerhoff,59,3810,TAM"
"55,Ken W Phillips,57,3800,NEM"
"55,William H Olds,57,3800,ISF"
"57,Mingjie Song,59,3795,NEM"
"58,Howard A Jess,55,3775,PNA"
"58,Roger W Aleksa,57,3775,ISF"
"60,Eytan Brandes,58,3750,UCLA"
"61,Richard K Sutton,58,3740,UMSN"
"62,Charles L Zeese,59,3710,MICH"
"63,Reggie Sherwood,55,3705,OREG"
"64,Charles L Perez,59,3700,UNAT"
"65,Steve K Polley,57,3660,DSSM"
"65,Frank C Napier,56,3660,RGSC"
"65,Vito R Bialla,58,3660,TOC"
"65,James N Stambolis,59,3660,TAM"
"69,Craig C Carlson,59,3650,PNA"
"69,Arthur R Russo,57,3650,PMST"
"71,Michael J Forbes,56,3615,NEM"
"72,Daniel McClenathan,55,3500,SPM"
"73,Gary S Dorfman,55,3495,NEM"
"74,Michael Carter,56,3475,EXCL"
"75,Michael J Villamaino,57,3465,NEM"
"75,Masao Miyasaka,56,3465,*SC"
"77,Elliott Lauderdale,56,3450,JBMS"
"78,Paul Lambert,57,3445,NEM"
"79,Roger W Powell,58,3440,FLAQ"
"80,Ron P Hansen,57,3415,PNA"
"81,Richard R Wheeler,56,3400,TAM"
"82,Perry C Heath,56,3375,ISF"
"83,Larry Baskin,55,3350,SSMS"
"84,James M Evans,59,3345,VMST"
"85,David P Phillips,58,3300,NEM"
"85,Jim Dicker,58,3300,WMAC"
"87,Harrison Phipps,57,3200,DAM"
"87,Joseph M Hladek,56,3200,DSSM"
"89,Robert G McDonald,57,3160,O*H*"
"90,Michael C Spence,55,3145,PNA"
"91,Vance M Eaddy,58,3125,SPM"
"92,Marc L Binenfeld,56,3120,UCLA"
"93,Rodney E Swanigan,55,3100,FMM"
"94,Randy Strand,55,3075,ISF"
"95,Dave C Eckes,56,3070,VMST"
"96,Kenneth D Sills,58,2835,NEM"
"97,Paul C Jackson,59,2800,CMAM"
"98,Mark Hurley,56,2740,MERR"
"99,David L Greenwood,55,2715,MELO"
"100,Joseph F Murray,57,2625,NAVY"
"101,James M Lavrich,57,2600,DAMD"
"102,Stanley L Mushaw,56,2550,VMST"
"103,John P Straetmans,57,2525,GAJA"
"103,Allen Beebe,57,2525,NEM"
"103,Michael J O'Dowd,55,2525,ISF"
"106,John S Morse,55,2475,IAMP"
"107,Randy H Fields,58,2415,MOST"
"108,Louis Covington,55,2310,SMS"
"1,James T McCleery,61,4970,PNA"
"2,Tom Landis,64,4645,OREG"
"3,Douglas K Miller,60,4575,ISF"
"4,Willis C Braswell,61,4565,DCM"
"5,Larry L Raffaelli,63,4505,VCM"
"6,Carl H Selles,60,4495,CMS"
"7,Doug Hellerson,60,4470,UNAT"
"8,Richard K Smith,61,4400,GRIN"
"9,Donn Livoni,60,4385,MM"
"10,Kenneth A Frost Jr,62,4345,TAM"
"11,Vince Herring,63,4310,MINN"
"12,Gary J Parlapiano,60,4285,TAM"
"13,Bill T Mount,60,4260,DSSM"
"14,Richard Burns,63,4240,TAM"
"15,Tom Tulenko,64,4160,1776"
"16,John T Ziegenhagen,60,4095,MINN"
"17,Barry Dooley,62,4075,NCMS"
"18,Bob Husson,61,4060,NCMS"
"19,David Burgio,63,4040,SKY"
"20,Richard A Stillinger,60,4025,SAWS"
"21,Michael B Wood,64,3965,VCM"
"22,Michael Austin,63,3835,NEM"
"23,Roy Lee,60,3830,UCLA"
"24,Hugh Kimball,60,3825,PNA"
"24,Thomas M Finnegan,60,3825,SKY"
"26,Gordon R Gray,61,3815,PNA"
"27,Thomas G Manfredi,63,3780,NEM"
"28,Morgan Edwards,62,3760,CMS"
"29,Michael Burke,63,3745,NEM"
"30,Brian Buzby,63,3685,UNAT"
"31,Dennis Shea,63,3680,SPM"
"32,Martin D Michael,63,3675,MELO"
"33,Ben Bump,64,3665,NEM"
"34,Edward J O'Connor,63,3640,UCLA"
"35,Howard Brown,62,3625,SPM"
"36,John L Ellis,60,3600,OREG"
"37,Jerry M Audiat,60,3585,FGM"
"38,Ben Wright,64,3580,TAM"
"39,John C Wood,60,3575,MOST"
"40,David C Baxter,62,3570,NEM"
"41,Jonathan L Van Scoyk,61,3530,DSSM"
"42,Bruce L Smith,60,3475,ECAM"
"43,James B Terry,62,3470,NEM"
"44,Michael J Beeks,60,3415,ISF"
"45,Lee S Lovitz,61,3410,NEM"
"46,James A Fair,60,3395,ECYM"
"46,Peter R Betzer-400,IM 64,3395,SPM"
"48,James R Dorsey,62,3370,NEM"
"49,Stephen M Everhart,60,3325,FMM"
"50,Hans P Van Meeteren,62,3190,NCMS"
"50,Bob Wilson,64,3190,CFYM"
"52,Victor Tabbush,61,3175,UCLA"
"53,Peter C McGinnis,63,3135,DUTC"
"54,Mario Gerla,63,3130,UCLA"
"55,Michael C Miller,60,3120,LOM"
"56,Chad W Keck,61,3080,MELO"
"57,Thomas F Canale,60,3045,CRUZ"
"58,William H Lynch,62,3025,WMAC"
"59,Leslie S Cutler,64,3020,NEM"
"60,Burt Strom,64,2985,NEM"
"61,James A Herbert,61,2925,NIAG"
"62,Ron E Clarke,62,2800,AVON"
"63,Jim O'Donnell,62,2795,NEM"
"64,Don M Gartner,61,2770,CRUZ"
"65,Michael A Kerwin,61,2720,SKY"
"65,Russ W Desserich,63,2720,ISF"
"67,Michael J Marovich,61,2700,TAM"
"68,James E Arnold,63,2650,WMAC"
"69,Henry M Halff-fly,64,2395,MOST"
"70,Steven K McDanal,63,2200,CMS"
"1,Donald J Puchalski,67,4065,FACT"
"2,Ralph W Mohr,65,3905,OREG"
"3,Donald B Jackson,66,3875,WMAC"
"3,Dave Casebolt,65,3875,IM"
"5,Michael C Nordby,65,3850,PNA"
"6,Matt Chrostowski,65,3840,NEM"
"7,Barry A Fasbender,69,3795,STAN"
"8,Michael A Stollmeyer,69,3770,SWFA"
"9,Mel E Goldstein,68,3685,ISF"
"10,Brent L Lake,68,3615,OREG"
"11,William H Crowley,67,3575,PCAT"
"12,James F Browne,68,3525,FMM"
"13,William T Murray,69,3520,NEM"
"14,Larry M Dunham,68,3495,NEM"
"15,David L Gifford,66,3440,FACT"
"16,Bert L Petersen,68,3340,OREG"
"16,David C Arlander,65,3340,MINN"
"18,Bill Mellow,65,3325,OREG"
"19,David W Oakes,66,3305,FACT"
"20,Neil E Topliffe,66,3125,ISF"
"21,Norman S Macartney,68,3100,NCMS"
"21,William Dickey,67,3100,CTM"
"23,Jon E Nelson,68,3020,CRUZ"
"24,Ed N Michael,67,2950,OREG"
"25,Peter P Berghaus,66,2915,CONN"
"26,Ward D Belding,65,2785,TVM"
"27,Robert E Zeitner,66,2625,IM"
"28,Jack Fife,66,2580,ISF"
"29,Richard L Clapp,69,2420,ISF"
"30,Peter R Stepanishen,65,2335,NEM"
"31,Richard H Criche,67,2250,FMM"
"32,Wendell R Peters,68,2195,MOST"
"33,Ron V Maynard,65,2015,NEM"
"34,Philip A Law,65,1915,MOST"
"35,Joseph H Baker,67,1910,SPM"
"36,Joel Bruck,65,1700,FACT"
"1,David A Radcliff,72,4490,OREG"
"2,Marty A Mennen,70,4140,ISF"
"3,George E Brunstad,72,3900,CONN"
"4,Stan F Morner,72,3775,WCM"
"5,Philip B Kerr,71,3670,MESC"
"6,Thomas J Hetzel,71,3600,MOST"
"7,Tim Plummer,70,3580,1776"
"8,Walter J Lincoln,73,3575,NEM"
"9,John Sulzback,72,3525,MELO"
"10,Robert J Cook,74,3510,TAM"
"11,Charles E Weatherbee,74,3490,FMM"
"12,Dick Weick,72,3410,OREG"
"13,Russell L Judd,74,3335,ISF"
"14,Dean L Kavanagh,72,3315,NEM"
"15,George D Thayer,70,3300,OREG"
"16,John Rapp,72,3255,NTC"
"17,Gerald D Buckberg,71,3250,UCLA"
"18,Robert F Benson,71,3230,TERR"
"19,John R Cox,71,3145,SPM"
"20,Nick Norton,72,3140,OREG"
"21,William E Grohe,73,3100,USF"
"22,Peter J Havel,70,3050,NEM"
"22,George R Murray Jr,70,3050,DAMD"
"24,Herbert Stone,72,3020,LOM"
"25,Joseph R Kraus,73,3010,UCLA"
"26,Jerry Marchbanks-breast,71,2890,MOST"
"27,Alfred C Newbury,72,2870,VMST"
"28,Richard E Cooke,70,2860,SAWS"
"29,John H Cooper,73,2700,TAM"
"30,Clifford F Konitz,71,2685,DUTC"
"31,Alister R Murray,73,2675,CMS"
"32,Roger Brockenbrough,72,2665,SKY"
"33,Robert G Coulter,73,2555,FACT"
"34,Peter T Lansbury,73,2545,NIAG"
"35,Wellborn Jack,70,2475,SMS"
"36,Joseph W Wilson,72,2375,SKY"
"37,Forest R McDaniel,70,2270,SPM"
"38,Dick A Levin,74,1900,PNA"
"39,Mel M Shapiro,71,1180,UCLA"
"1,Graham M Johnston,75,4125,MOST"
"2,Thomas T Taylor,76,3835,PNA"
"3,Robert E Beach,76,3740,SPM"
"4,Harvey W Prosser,78,3580,PNA"
"5,Charles H Schlegel,76,3250,FMM"
"6,Stanley Jacobs,78,3225,*QLD"
"7,Roy C Hoch,79,3100,CRUZ"
"8,George J Mc Vey,79,3080,NIAG"
"8,Charles H Kohnken,75,3080,SPM"
"10,James T Pitts,76,3040,FMM"
"11,Harold Ferris,76,2975,SPM"
"12,Jordan B Wolle,78,2965,SDSM"
"13,Seymour Boorstein,75,2640,TAM"
"14,Harrison Homans,79,2590,FMM"
"15,George H Weber,76,2540,OREG"
"16,Thomas W Weber,76,2535,NIAG"
"17,Robert M Williams,79,2480,FMM"
"18,Lowell T Offer,76,2370,UCLA"
"19,Keith Burbridge,78,1915,BLUE"
"1,Frank M Piemme,82,3475,SDSM"
"2,Jurgen B Schmidt,83,3420,SDSM"
"3,Fren H Goldner,80,2885,CONN"
"4,Alex M Ramirez-Miller,82,2730,SPM"
"5,Raymond G Allen,80,2550,OREG"
"6,Don H Korten,80,2515,MICH"
"7,Robert S Blake,82,2495,FMM"
"8,Vladimir I Ouchakof,83,2145,CONN"
"9,Abrasha Brainin-breast,84,1865,SPM"
"10,Doug Strong,82,1000,DOC"
"1,Charles L Bushey,85,2355,OREG"
"2,Lester O Bell,85,1900,SPCO"
"3,Brud Cleaveland,89,1750,FMM"
"4,Robert D Atwood,86,1550,SPM"
"5,Allen R Fardie,88,1500,NEM"
"6,John P Woods,88,850,MESC"
"1,Frank H Tillotson,92,1325,FMM"
"1,Kristine E Kelly,19,5200,UNAT,Wommen,2007"
"2,Gina M Battaglia,22,4950,UCLA"
"3,Stephanie J Miller,24,4900,PNA"
"4,Alicia B Kaye,23,4890,NEM"
"5,Ann E Skerkoski,24,4870,SKY"
"6,Lydia Kapsenberg,20,4835,OREG"
"7,Casey L Welsh,20,4740,SKY"
"8,Rachael Dillon,23,4715,UCLA"
"9,Allison M Wensley,24,4665,NEM"
"10,Stephanie A Brown,23,4645,FLAQ"
"11,Monica M Carney,24,4620,CRUZ"
"12,Katherine E O'Neil,19,4555,UCLA"
"13,Marly J Wilson,22,4515,FACT"
"14,Megan A Lazzar,22,4500,UCLA"
"15,Jenna I Shoemaker,22,4485,UCLA"
"16,Lauren E Connolly,22,4430,SPM"
"17,Kate M Radville,24,4400,NEM"
"17,Elizabeth Brunett,20,4400,ISF"
"19,Clare Helphinstine,24,4320,ISF"
"20,Amanda A Hecker,18,4275,UCLA"
"21,Lauren E Au,22,4270,SCAM"
"22,Jordan S Craig,24,4235,ISF"
"23,Kathleen C Vampola,20,4180,UCLA"
"24,Megan A Reinke,22,4130,TVM"
"24,Hannah R Smallwood,24,4130,ARKM"
"26,Chungah Rhee,18,4125,UCLA"
"27,Angela M Noffsinger,21,3980,UCLA"
"28,Leah R Ramoz,24,3955,SMS"
"29,Christina A Roper,19,3950,HSNM"
"30,Tiffany L Yang,18,3940,UCLA"
"31,Christina A Minami,24,3845,UCLA"
"32,Sarah R Swoch,21,3825,SPM"
"33,Kevin P Trainer,19,3700,1776"
"34,Kimberly A Menaster,20,3620,UCLA"
"35,Cali G Schultz,22,3600,MINN"
"36,Alexia A Valdes,24,3575,CRUZ"
"37,Stephanie B Strider,18,3570,NCMS"
"38,Janie M Meadows,22,3525,SPM"
"38,Paulina Cano,21,3525,RGSC"
"40,Kristin M Pilalas,22,3485,NEM"
"41,Bethany Tuggle,18,3335,NCMS"
"42,Dana Litoff,22,3325,IM"
"43,Ashley N Nashleanas,20,3200,IAMP"
"44,Christina M Fenske,21,3140,SAWS"
"45,Summer M Scandrani,19,2670,SKY"
"1,Christina M Cairns,28,5050,SBM"
"2,Merritt H Johnson,25,4935,DSSM"
"3,Kelly Couch,29,4900,MELO"
"4,Jenni L Clarke,27,4860,ISF"
"5,Kristen L Cook,27,4815,NEM"
"6,Kathy L Glaser,25,4725,UCLA"
"7,Michele King,25,4720,SSMS"
"8,Kristina M Peterson,25,4695,IAMP"
"9,Jackie Lee,26,4680,REDT"
"10,Jenny W Weaver,26,4670,ISF"
"11,Courtney W Mills,28,4620,CMS"
"12,Elizabeth R Dane,27,4600,CRUZ"
"13,Nicole Paquette,25,4575,RIDG"
"14,Rachel C Hughey,28,4540,MINN"
"15,Melinda B Williams,25,4525,NEM"
"16,Sara M Painter,25,4520,UCLA"
"17,Molly Wilson,28,4485,SKY"
"18,Leslie A Weeter,29,4445,SKY"
"19,Melissa K Giovanni,27,4430,UCLA"
"20,Beth L Atnip,27,4415,SKY"
"21,Kari C Lawrence,25,4410,NCMS"
"22,Carolyn A Clay,29,4405,ISF"
"23,Nicole R Duringer,26,4400,WCM"
"24,Heidi Hester,26,4325,FLAQ"
"24,Andrea M Azuma,29,4325,CTM"
"26,Leslie Hahn,26,4320,FACT"
"26,Jennifer A Zimmer,29,4320,ISF"
"28,Marci Madruga,27,4300,UNAT"
"29,Diana Manzanedo,25,4245,NEM"
"29,Kathryn Hair,29,4245,ISF"
"31,Jordan L Paxhia,25,4235,NEM"
"31,Michele L Robinson,27,4235,TAM"
"33,Krista L Chmielewski,25,4230,1776"
"33,Allison K Athens,25,4230,CRUZ"
"35,April D Kerley,28,4225,SWOM"
"36,Vera D De Ferrari,25,4220,OMM"
"37,Adrienne M Forkois,27,4195,SPM"
"38,Hunter S Callanan,29,4185,IAMA"
"39,Glenna A Asmus,27,4170,ISF"
"40,Lauren H Tharaud,25,4160,NEM"
"41,Marie-Noelle A Camoes,28,4150,SPM"
"42,Sarah J Press,26,4125,UCLA"
"43,Kara L Forrest,27,4120,NEM"
"43,Mary G Palisoul,25,4120,UCLA"
"45,Sarah Awe,27,4110,ISF"
"46,Jennifer S Nakamura,29,4105,DAM"
"47,Theresa A Magno,27,4090,MHSC"
"47,Lauren R Paladino,27,4090,UCLA"
"47,Lian M Tay,25,4090,REDT"
"50,Cara J Treanor,27,4030,NEM"
"51,Heather T Mc Farlane,25,4025,UCLA"
"52,Jacqueline H Cole,26,3990,LBG"
"53,Jessica L Darling,29,3980,NEM"
"54,Jen Inboden,26,3945,ARIZ"
"55,Tera J Stoner,28,3910,ADMS"
"56,Vanessa Aron,26,3905,FLAQ"
"57,Anne C Young,28,3860,MELO"
"58,Amy E Harrison,29,3850,SKY"
"59,Sarah J Smith,28,3845,ISF"
"60,Cindi I Hoover,29,3740,NEM"
"60,Elizabeth A Fandell,26,3740,VACA"
"62,Emily R Newick,28,3730,NEM"
"63,Kerri M Fortman,26,3630,UNAT"
"63,Audrey E Hendricks,27,3630,NEM"
"65,Christina M Cheshire,25,3600,FCST"
"66,Jennifer Lucky,29,3540,UCLA"
"67,Kelly A Mangan,25,3535,NEM"
"67,Melanie L Johnson,29,3535,PMST"
"69,Jessica W Mc Farland,28,3435,MELO"
"70,Sarah L Leary,25,3430,UCLA"
"71,Jackie I Chow,28,3350,SMMM"
"72,Natalie Gordon,28,3320,IM"
"73,Laura M Tritt,29,2985,ISF"
"74,Madhuri Yechuri,29,2525,MELO"
"75,Elizabeth Bell,26,2505,NCMS"
"1,Laurie Z Dodd,34,5380,UCLA"
"2,Andrea H Packard,32,5140,NCMS"
"3,Kristi D Lee,31,5085,SAWS"
"4,Kristina I Ulveling,34,5080,GAJA"
"5,Alexandra Nieto,34,4940,SKY"
"6,Shannon D Wolford,34,4840,TAM"
"7,Margaret Pizer,31,4800,MESC"
"8,Sara A Upton,31,4785,REDT"
"9,Alegra C Reich,31,4760,SPM"
"10,Erin A Ford,31,4710,OREG"
"11,Michelle C Deasy,34,4700,TOC"
"12,Jill S Guerrera,33,4690,MICH"
"13,Sara Q Nelson,34,4670,OREG"
"14,Kathleen Guinee,33,4560,NEM"
"15,Britta A English,33,4490,ISF"
"16,Theresa M Brown,30,4485,NCMS"
"17,Christine L Forkois,30,4470,SPM"
"18,Saori Hanaki,32,4435,SKY"
"19,Kelly M Newton,30,4400,CRUZ"
"20,Tracy H Spigelman,32,4385,SKY"
"21,Julie C House,34,4365,MELO"
"22,Sara G Bothwell,31,4305,CRUZ"
"23,Karla E Rees,34,4285,MVM"
"23,Elke S Peterson,33,4285,SCAM"
"25,Sheena E Johnson,30,4240,FLAQ"
"25,Julia Voitovitsch,30,4240,UCLA"
"27,Adina Kletter,33,4215,MVM"
"28,Karen M Fair,32,4210,NEM"
"28,Laila S Goldring,30,4210,OREG"
"30,Jaime R Tompkins,31,4175,MHSC"
"31,Kelsee L Coykendall,33,4170,NIAG"
"32,Anicia Criscione,33,4150,OREG"
"33,Amy L Miracle,31,4135,HSNM"
"34,Aileene M Palm,34,4110,NEM"
"35,Tracy E Knight,34,4090,ISF"
"36,Katie K Whitworth,32,4070,UNAT"
"37,Robin C Soares,32,4065,MVM"
"38,Junko Bryant,33,4045,TAM"
"39,Elizabeth A Strausbaugh,30,4030,OREG"
"40,Melanie H Brede,32,3995,UNAT"
"41,Laurie J Giza,32,3945,NEM"
"42,Nicole L Goebel,34,3940,CRUZ"
"43,Virginia N Justus,31,3920,MELO"
"44,Karen Kirby,32,3900,NEM"
"45,Elise Vonhousen,33,3870,NEM"
"46,Kendra A Garrow,32,3840,NEM"
"47,Heather K Kalin,34,3800,MINN"
"48,Joy Bresson,32,3745,MERR"
"49,Valerie Hicks,34,3735,DAMD"
"49,Carmen E Menocal,32,3735,REDT"
"51,Carrie L Carney,32,3675,MESC"
"52,Rebecca McKee,34,3630,AKMS"
"53,Jennifer C Uldricks,32,3600,SCAM"
"54,Meg M Zachwieja,33,3585,ISF"
"55,Karen H Rader,34,3550,WMAC"
"56,Laura A Reed,32,3525,PNA"
"57,Amy H Wu,31,3480,REDT"
"58,Heidi M Paskoski,31,3475,FLAQ"
"59,Michelle I Merwarth,33,3470,MOST"
"60,Holly S Fisher,34,3450,NEM"
"61,Camille Thomas,32,3390,PMST"
"62,Mandy H Spitznagle,32,3330,ISF"
"63,Heather C Edberg,34,3235,INWM"
"64,Allison M Rolling,32,3180,MHSC"
"65,Nicole Sumner,32,3170,PMST"
"66,Marcela Regalado,34,3050,RGSC"
"67,Robyn Moore,33,3005,UNAT"
"68,Keli Renoud,31,2900,CMYM"
"69,Martha Siskron,33,2895,SMS"
"70,Amandina Fernandez,34,2880,UNAT"
"71,Kristine K Jackson,34,2820,MOST"
"72,Lorena Garsed,34,2815,MOST"
"73,Ramona M Radosevich,32,2800,UNAT"
"74,Ann A Stepka,31,2740,CRUZ"
"75,Katie E Marken,31,2515,PMST"
"76,Lisa M Hornick,30,2450,NAVY"
"77,Jennifer Croft,33,2300,COLU"
"78,Carmen M Ogden,31,2175,CRUZ"
"1,Dede Griesbauer,36,5165,NEM"
"2,Dori L Miller,36,5115,NEM"
"3,Dana C Woody,37,5010,NIAG"
